__time,/effort_control/data.0,/joint_states/header/stamp,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/position,/joint_states/joint1/velocity
1699809380.89469,,1699809380.89419,24.207565058,0,-6.276618701,-0.095873805
1699809380.89641,,1699809380.89619,24.207565058,0,-6.276810449,-0.095873805
1699809380.89682,,,,,,
1699809380.89861,,,,,,
1699809380.89863,,1699809380.89816,24.207565058,0,-6.277349739,-0.19174761
1699809380.90032,,1699809380.90016,24.207565058,0,-6.277733234,-0.19174761
1699809380.90045,,,,,,
1699809380.90224,,,,,,
1699809380.90257,,1699809380.90211,24.207565058,0,-6.278080776,-0.19174761
1699809380.90425,,1699809380.90411,24.207565058,0,-6.278464272,-0.19174761
1699809380.90455,,,,,,
1699809380.90646,,1699809380.90609,24.207565058,0,-6.278739909,-0.19174761
1699809380.90675,,,,,,
1699809380.9086,,,,,,
1699809380.90875,,1699809380.90819,24.207565058,0,-6.279123404,-0.19174761
1699809380.91045,,,,,,
1699809380.91048,,1699809380.9101,24.207565058,0,-6.279243246,-0.095873805
1699809380.91272,,1699809380.91217,24.207565058,0,-6.279399041,-0.095873805
1699809380.91279,,,,,,
1699809380.91441,,1699809380.91416,24.207565058,0,-6.279590789,-0.095873805
1699809380.91465,,,,,,
1699809380.91649,,,,,,
1699809380.91664,,1699809380.91616,24.207565058,0,-6.279782536,-0.095873805
1699809380.91826,,1699809380.91816,24.207565058,0,-6.280178016,-0.095873805
1699809380.91829,,,,,,
1699809380.9206,,1699809380.92016,24.207565058,0,-6.280561511,-0.19174761
1699809380.92077,,,,,,
1699809380.92259,,,,,,
1699809380.92282,,1699809380.92216,24.207565058,0,-6.28072929,-0.095873805
1699809380.92297,,,,,,
1699809380.92441,,,,,,
1699809380.92447,,1699809380.92415,24.207565058,0,-6.281172706,-0.19174761
1699809380.92674,,1699809380.92623,24.207565058,0,-6.281556202,-0.19174761
1699809380.92678,,,,,,
1699809380.92843,,1699809380.92811,24.207565058,0,-6.281855807,-0.19174761
1699809380.92857,,,,,,
1699809380.93041,,,,,,
1699809380.93069,,1699809380.93016,24.207565058,0,-6.282239302,-0.19174761
1699809380.93237,,1699809380.93216,24.207565058,0,-6.282335176,-0.095873805
1699809380.93279,,,,,,
1699809380.93462,,,,,,
1699809380.93463,,1699809380.93416,24.207565058,0,-6.282227318,0
1699809380.93645,,,,,,
1699809380.93686,,1699809380.93619,24.207565058,0,-6.282550892,-0.095873805
1699809380.93856,,1699809380.93816,24.207565058,0,-6.28274264,-0.095873805
1699809380.93881,,,,,,
1699809380.94065,,,,,,
1699809380.94082,,1699809380.94026,24.207565058,0,-6.282934387,-0.095873805
1699809380.94246,,,,,,
1699809380.94248,,1699809380.94215,24.207565058,0,-6.283449709,-0.19174761
1699809380.94427,,,,,,
1699809380.94473,,1699809380.9441,24.207565058,0,-6.283833204,-0.19174761
1699809380.94642,,1699809380.94625,24.207565058,0,-6.284120826,-0.19174761
1699809380.94664,,,,,,
1699809380.94846,,,,,,
1699809380.94864,,1699809380.94816,24.207565058,0,-6.284480352,-0.19174761
1699809380.95033,,1699809380.95016,24.207565058,0,-6.284600195,-0.095873805
1699809380.95092,,,,,,
1699809380.95256,,1699809380.95216,24.207565058,0,-6.284767974,-0.095873805
1699809380.95269,,,,,,
1699809380.95449,,,,,,
1699809380.95476,,1699809380.95416,24.207565058,0,-6.284959721,-0.095873805
1699809380.95638,,1699809380.95616,24.207565058,0,-6.285151469,-0.095873805
1699809380.95678,,,,,,
1699809380.95857,,,,,,
1699809380.95879,,1699809380.95819,24.207565058,0,-6.285534964,-0.095873805
1699809380.96046,,,,,,
1699809380.96048,,1699809380.96016,24.207565058,0,-6.285918459,-0.19174761
1699809380.96235,,,,,,
1699809380.9627,,1699809380.96211,24.207565058,0,-6.286086239,-0.095873805
1699809380.96438,,1699809380.96417,24.207565058,0,-6.28606227,0
1699809380.96468,,,,,,
1699809380.96644,,,,,,
1699809380.96666,,1699809380.96617,24.207565058,0,-6.286325923,-0.095873805
1699809380.96837,,,,,,
1699809380.96839,,1699809380.96812,24.207565058,0,-6.286517671,-0.095873805
1699809380.9706,,1699809380.97016,24.207565058,0,-6.286709418,-0.095873805
1699809380.97075,,,,,,
1699809380.97228,,1699809380.97211,24.207565058,0,-6.287608235,-0.287621421
1699809380.97254,,,,,,
1699809380.97429,,,,,,
1699809380.97452,,1699809380.97409,24.207565058,0,-6.287632204,-0.095873817
1699809380.97467,,,,,,
1699809380.97632,,1699809380.97609,24.207565058,0,-6.287596251,0
1699809380.97664,,,,,,
1699809380.97844,,,,,,
1699809380.97914,,1699809380.97811,24.207565058,0,-6.287967762,-0.095873805
1699809380.98073,,,,,,
1699809380.98101,,1699809380.98031,24.207565058,0,-6.288171494,-0.095873805
1699809380.98245,,,,,,
1699809380.98261,,1699809380.98219,24.207565058,0,-6.288351257,-0.095873805
1699809380.98437,,1699809380.98421,24.207565058,0,-6.288806658,-0.19174761
1699809380.98471,,,,,,
1699809380.98643,,,,,,
1699809380.98661,,1699809380.98617,24.207565058,0,-6.289166184,-0.19174761
1699809380.98838,,1699809380.98811,24.207565058,0,-6.289250074,-0.095873805
1699809380.98869,,,,,,
1699809380.99048,,,,,,
1699809380.99065,,1699809380.99019,24.207565058,0,-6.289130232,0
1699809380.9924,,1699809380.99218,24.207565058,0,-6.289501743,-0.095873805
1699809380.99268,,,,,,
1699809380.99441,,,,,,
1699809380.99464,,1699809380.99418,24.207565058,0,-6.28969349,-0.095873805
1699809380.99639,,1699809380.99618,24.207565058,0,-6.289885238,-0.095873805
1699809380.99666,,,,,,
1699809380.99841,,,,,,
1699809380.99865,,1699809380.9981,24.207565058,0,-6.290448496,-0.19174761
1699809381.00043,,1699809381.00023,24.207565058,0,-6.290664213,-0.19174761
1699809381.00063,,,,,,
1699809381.00239,,,,,,
1699809381.00267,,1699809381.00217,24.207565058,0,-6.290843976,-0.095873805
1699809381.00442,,1699809381.00409,24.207565058,0,-6.291011755,-0.095873805
1699809381.00466,,,,,,
1699809381.00641,,,,,,
1699809381.00666,,1699809381.00618,24.207565058,0,-6.291203503,-0.095873805
1699809381.00849,,1699809381.00823,24.207565058,0,-6.291407234,-0.095873805
1699809381.00868,,,,,,
1699809381.01047,,,,,,
1699809381.01072,,1699809381.01018,24.207565058,0,-6.291586998,-0.095873805
1699809381.01253,,1699809381.01232,24.207565058,0,-6.291742793,-0.095873805
1699809381.01273,,,,,,
1699809381.01459,,,,,,
1699809381.01473,,1699809381.01419,24.207565058,0,-6.291922556,-0.095873805
1699809381.01678,,1699809381.01621,24.207565058,0,-6.292114304,-0.095873805
1699809381.0169,,,,,,
1699809381.01922,,1699809381.01884,24.207565058,0,-6.292377957,-0.095873805
1699809381.01933,,,,,,
1699809381.02091,,,,,,
1699809381.02099,,1699809381.02073,24.207565058,0,-6.292198193,0
1699809381.02332,,1699809381.02255,24.207565058,0,-6.292461846,-0.095873805
1699809381.0234,,,,,,
1699809381.02445,,,,,,
1699809381.02448,,1699809381.02421,24.207565058,0,-6.292629625,-0.095873805
1699809381.02459,,,,,,
1699809381.02686,,,,,,
1699809381.0269,,1699809381.02617,24.207565058,0,-6.292809389,-0.095873805
1699809381.02863,,,,,,
1699809381.02873,,1699809381.02814,24.207565058,0,-6.293001136,-0.095873805
1699809381.03046,,1699809381.03019,24.207565058,0,-6.292965184,0
1699809381.03058,,,,,,
1699809381.03267,,,,,,
1699809381.03274,,1699809381.03218,24.207565058,0,-6.293276774,-0.095873805
1699809381.03441,,1699809381.03409,24.207565058,0,-6.293468521,-0.095873805
1699809381.0345,,,,,,
1699809381.03676,,1699809381.03616,24.207565058,0,-6.293660269,-0.095873805
1699809381.03682,,,,,,
1699809381.0386,,1699809381.03822,24.207565058,0,-6.293852016,-0.095873805
1699809381.03866,,,,,,
1699809381.04044,,,,,,
1699809381.04047,,1699809381.04025,24.207565058,0,-6.293732174,0
1699809381.04288,,,,,,
1699809381.0429,,1699809381.0422,24.207565058,0,-6.294043764,-0.095873805
1699809381.04476,,,,,,
1699809381.04481,,1699809381.04437,24.207565058,0,-6.29425948,-0.095873805
1699809381.04733,,,,,,
1699809381.04737,,1699809381.04679,24.207565058,0,-6.294475196,-0.095873805
1699809381.04908,,1699809381.04856,24.207565058,0,-6.294654959,-0.095873805
1699809381.04913,,,,,,
1699809381.0508,,,,,,
1699809381.05089,,1699809381.05037,24.207565058,0,-6.294499165,0
1699809381.05261,,,,,,
1699809381.05269,,1699809381.05218,24.207565058,0,-6.294499165,0
1699809381.05443,,,,,,
1699809381.05448,,1699809381.05409,24.207565058,0,-6.294499165,0
1699809381.05678,,1699809381.05621,24.207565058,0,-6.294499165,0
1699809381.0569,,,,,,
1699809381.05876,,,,,,
1699809381.05901,,1699809381.05835,24.207565058,0,-6.294499165,0
1699809381.0606,,,,,,
1699809381.06067,,1699809381.06012,24.207565058,0,-6.294499165,0
1699809381.06237,,1699809381.0621,24.207565058,0,-6.294499165,0
1699809381.06241,,,,,,
1699809381.06462,,1699809381.06421,24.207565058,0,-6.294499165,0
1699809381.06485,,,,,,
1699809381.06665,,,,,,
1699809381.06685,,1699809381.06629,24.207565058,0,-6.294499165,0
1699809381.06849,,1699809381.06831,24.207565058,0,-6.294499165,0
1699809381.06891,,,,,,
1699809381.07022,,1699809381.07008,24.207565058,0,-6.294499165,0
1699809381.07062,,,,,,
1699809381.07251,,,,,,
1699809381.07256,,1699809381.07214,24.207565058,0,-6.294499165,0
1699809381.07482,,1699809381.07425,24.207565058,0,-6.294499165,0
1699809381.07494,,,,,,
1699809381.07496,,,,,,
1699809381.07655,,1699809381.07614,24.207565058,0,-6.294499165,0
1699809381.07665,,,,,,
1699809381.07848,,,,,,
1699809381.07882,,1699809381.07819,24.207565058,0,-6.294499165,0
1699809381.08052,,1699809381.08014,24.207565058,0,-6.294499165,0
1699809381.08067,,,,,,
1699809381.08226,,1699809381.08214,24.207565058,0,-6.294499165,0
1699809381.08248,,,,,,
1699809381.08455,,1699809381.0841,24.207565058,0,-6.294499165,0
1699809381.0847,,,,,,
1699809381.08655,,,,,,
1699809381.08681,,1699809381.08622,24.207565058,0,-6.294499165,0
1699809381.08852,,1699809381.0882,24.207565058,0,-6.294499165,0
1699809381.08886,,,,,,
1699809381.09056,,,,,,
1699809381.09077,,1699809381.09017,24.207565058,0,-6.294499165,0
1699809381.09241,,1699809381.09225,24.207565058,0,-6.294499165,0
1699809381.09276,,,,,,
1699809381.09444,,,,,,
1699809381.09466,,1699809381.09414,24.207565058,0,-6.294499165,0
1699809381.09634,,1699809381.09612,24.207565058,0,-6.294499165,0
1699809381.0967,,,,,,
1699809381.09832,,,,,,
1699809381.09854,,1699809381.09812,24.207565058,0,-6.294499165,0
1699809381.10026,,1699809381.10009,24.207565058,0,-6.294499165,0
1699809381.10058,,,,,,
1699809381.10237,,,,,,
1699809381.10251,,1699809381.10218,24.207565058,0,-6.294499165,0
1699809381.10461,,,,,,
1699809381.10485,,1699809381.10422,24.207565058,0,-6.294499165,0
1699809381.10643,,1699809381.10617,24.207565058,0,-6.294499165,0
1699809381.10684,,,,,,
1699809381.10852,,,,,,
1699809381.10869,,1699809381.10816,24.207565058,0,-6.294499165,0
1699809381.1104,,1699809381.11009,24.207565058,0,-6.294499165,0
1699809381.11076,,,,,,
1699809381.11248,,,,,,
1699809381.11265,,1699809381.11229,24.207565058,0,-6.294499165,0
1699809381.11482,,,,,,
1699809381.11487,,1699809381.11422,24.207565058,0,-6.294499165,0
1699809381.11673,,1699809381.11632,24.207565058,0,-6.294499165,0
1699809381.11705,,,,,,
1699809381.11886,,,,,,
1699809381.11898,,1699809381.11832,24.207565058,0,-6.294499165,0
1699809381.12077,,,,,,
1699809381.1208,,1699809381.12009,24.207565058,0,-6.294499165,0
1699809381.12246,,,,,,
1699809381.12251,,1699809381.12209,24.207565058,0,-6.294499165,0
1699809381.1249,,,,,,
1699809381.12495,,1699809381.12429,24.207565058,0,-6.294499165,0
1699809381.12502,,,,,,
1699809381.12658,,1699809381.12614,24.207565058,0,-6.294499165,0
1699809381.12671,,,,,,
1699809381.12821,,1699809381.12809,24.207565058,0,-6.294499165,0
1699809381.12855,,,,,,
1699809381.1306,,1699809381.13044,24.207565058,0,-6.294499165,0
1699809381.13092,,,,,,
1699809381.13237,,1699809381.13217,24.207565058,0,-6.294499165,0
1699809381.1326,,,,,,
1699809381.13436,,,,,,
1699809381.13461,,1699809381.13416,24.207565058,0,-6.294499165,0
1699809381.13629,,1699809381.13609,24.207565058,0,-6.294499165,0
1699809381.13672,,,,,,
1699809381.13851,,,,,,
1699809381.13853,,1699809381.13821,24.207565058,0,-6.294499165,0
1699809381.14086,,1699809381.14023,24.207565058,0,-6.294499165,0
1699809381.14094,,,,,,
1699809381.14249,,1699809381.14212,24.207565058,0,-6.294499165,0
1699809381.14278,,,,,,
1699809381.14461,,,,,,
1699809381.14476,,1699809381.14412,24.207565058,0,-6.294499165,0
1699809381.14696,,1699809381.14635,24.207565058,0,-6.294499165,0
1699809381.14701,,,,,,
1699809381.14826,,,,,,
1699809381.14866,,1699809381.14813,24.207565058,0,-6.293564395,0.287621421
1699809381.15039,,1699809381.15023,24.207565058,0,-6.293204868,0.191747622
1699809381.15063,,,,,,
1699809381.15247,,,,,,
1699809381.15255,,1699809381.15224,24.207565058,0,-6.2931809,0.095873817
1699809381.15424,,,,,,
1699809381.15428,,1699809381.15417,24.207565058,0,-6.293336695,0
1699809381.15654,,1699809381.15614,24.207565058,0,-6.293336695,0
1699809381.15669,,,,,,
1699809381.15861,,,,,,
1699809381.15879,,1699809381.1582,24.207565058,0,-6.293336695,0
1699809381.1603,,,,,,
1699809381.16053,,1699809381.16009,24.207565058,0,-6.293336695,0
1699809381.16231,,1699809381.16216,24.207565058,0,-6.293073042,0.095873805
1699809381.16275,,,,,,
1699809381.16457,,,,,,
1699809381.16464,,1699809381.16409,24.207565058,0,-6.292881294,0.095873805
1699809381.16696,,,,,,
1699809381.16699,,1699809381.16635,24.207565058,0,-6.292677562,0.095873805
1699809381.1688,,1699809381.16822,24.207565058,0,-6.292485815,0.095873805
1699809381.16883,,,,,,
1699809381.17045,,1699809381.17011,24.207565058,0,-6.292569704,0
1699809381.17069,,,,,,
1699809381.17254,,,,,,
1699809381.17289,,1699809381.17229,24.207565058,0,-6.292270099,0.095873805
1699809381.17471,,1699809381.17423,24.207565058,0,-6.292078351,0.095873805
1699809381.17481,,,,,,
1699809381.17655,,,,,,
1699809381.17656,,1699809381.17609,24.207565058,0,-6.291898588,0.095873805
1699809381.17666,,,,,,
1699809381.17873,,,,,,
1699809381.17876,,1699809381.17817,24.207565058,0,-6.29170684,0.095873805
1699809381.18041,,,,,,
1699809381.18045,,1699809381.18023,24.207565058,0,-6.291598982,0
1699809381.18265,,,,,,
1699809381.18268,,1699809381.18217,24.207565058,0,-6.291419219,0.095873805
1699809381.18434,,,,,,
1699809381.18441,,1699809381.18409,24.207565058,0,-6.291227471,0.095873805
1699809381.18657,,,,,,
1699809381.18681,,1699809381.18616,24.207565058,0,-6.291035724,0.095873805
1699809381.18826,,,,,,
1699809381.18852,,1699809381.18809,24.207565058,0,-6.291035724,0.095873805
1699809381.19029,,1699809381.19015,24.207565058,0,-6.291035724,0
1699809381.19051,,,,,,
1699809381.19228,,,,,,
1699809381.19263,,1699809381.19217,24.207565058,0,-6.290820007,0.095873805
1699809381.19444,,1699809381.19427,24.207565058,0,-6.290616276,0.095873805
1699809381.1946,,,,,,
1699809381.19624,,1699809381.19609,24.207565058,0,-6.290436512,0.095873805
1699809381.19639,,,,,,
1699809381.19858,,1699809381.19814,24.207565058,0,-6.290244765,0.095873805
1699809381.19876,,,,,,
1699809381.20046,,,,,,
1699809381.20083,,1699809381.2002,24.207565058,0,-6.290268733,0
1699809381.20257,,1699809381.2023,24.207565058,0,-6.289933175,0.095873805
1699809381.20272,,,,,,
1699809381.20442,,,,,,
1699809381.20479,,1699809381.20421,24.207565058,0,-6.289741427,0.095873805
1699809381.20653,,1699809381.20629,24.207565058,0,-6.28954968,0.095873805
1699809381.20667,,,,,,
1699809381.20837,,,,,,
1699809381.20874,,1699809381.20817,24.207565058,0,-6.289369916,0.095873805
1699809381.21053,,1699809381.21022,24.207565058,0,-6.288806658,0.19174761
1699809381.21075,,,,,,
1699809381.21287,,,,,,
1699809381.21289,,1699809381.21237,24.207565058,0,-6.288650863,0.095873805
1699809381.21456,,,,,,
1699809381.21458,,1699809381.21416,24.207565058,0,-6.288734752,0
1699809381.21682,,,,,,
1699809381.21685,,1699809381.21621,24.207565058,0,-6.288519036,0.095873805
1699809381.21849,,1699809381.21813,24.207565058,0,-6.288327289,0.095873805
1699809381.21871,,,,,,
1699809381.22061,,,,,,
1699809381.22073,,1699809381.2202,24.207565058,0,-6.288135541,0.095873805
1699809381.2223,,,,,,
1699809381.22249,,1699809381.22208,24.207565058,0,-6.287943793,0.095873805
1699809381.22456,,,,,,
1699809381.22483,,1699809381.2242,24.207565058,0,-6.287967762,0
1699809381.22632,,,,,,
1699809381.22671,,1699809381.22618,24.207565058,0,-6.287728077,0.095873805
1699809381.22673,,,,,,
1699809381.22856,,,,,,
1699809381.22857,,1699809381.22809,24.207565058,0,-6.28753633,0.095873805
1699809381.23091,,,,,,
1699809381.23093,,1699809381.23043,24.207565058,0,-6.287332598,0.095873805
1699809381.23267,,,,,,
1699809381.23279,,1699809381.2322,24.207565058,0,-6.28714085,0.095873805
1699809381.23435,,,,,,
1699809381.23455,,1699809381.23421,24.207565058,0,-6.287200772,0
1699809381.23639,,1699809381.23609,24.207565058,0,-6.286901166,0.095873805
1699809381.2366,,,,,,
1699809381.23835,,,,,,
1699809381.2387,,1699809381.23819,24.207565058,0,-6.286709418,0.095873805
1699809381.24041,,1699809381.24022,24.207565058,0,-6.286505686,0.095873805
1699809381.24079,,,,,,
1699809381.24252,,,,,,
1699809381.24282,,1699809381.24225,24.207565058,0,-6.286325923,0.095873805
1699809381.24434,,,,,,
1699809381.24458,,1699809381.24408,24.207565058,0,-6.28614616,0.095873805
1699809381.24675,,,,,,
1699809381.24693,,1699809381.24623,24.207565058,0,-6.285954412,0.095873805
1699809381.24869,,,,,,
1699809381.24871,,1699809381.24833,24.207565058,0,-6.28575068,0.095873805
1699809381.25049,,,,,,
1699809381.25051,,1699809381.25027,24.207565058,0,-6.285570917,0.095873805
1699809381.25292,,,,,,
1699809381.25294,,1699809381.25246,24.207565058,0,-6.284959721,0.19174761
1699809381.25477,,,,,,
1699809381.25479,,1699809381.2542,24.207565058,0,-6.284851863,0.095873805
1699809381.25662,,1699809381.25611,24.207565058,0,-6.2848998,0
1699809381.25666,,,,,,
1699809381.25831,,1699809381.25812,24.207565058,0,-6.2848998,0
1699809381.25843,,,,,,
1699809381.26081,,,,,,
1699809381.26085,,1699809381.26009,24.207565058,0,-6.2848998,0
1699809381.26264,,,,,,
1699809381.26268,,1699809381.2621,24.207565058,0,-6.284648132,0.095873805
1699809381.26443,,,,,,
1699809381.26446,,1699809381.26408,24.207565058,0,-6.284456384,0.095873805
1699809381.26628,,,,,,
1699809381.26629,,1699809381.26609,24.207565058,0,-6.284264636,0.095873805
1699809381.26863,,,,,,
1699809381.26866,,1699809381.26808,24.207565058,0,-6.284072889,0.095873805
1699809381.27043,,1699809381.27008,24.207565058,0,-6.28413281,0
1699809381.27048,,,,,,
1699809381.27231,,,,,,
1699809381.27234,,1699809381.2721,24.207565058,0,-6.28413281,0
1699809381.27464,,1699809381.27408,24.207565058,0,-6.283833204,0.095873805
1699809381.2747,,,,,,
1699809381.27652,,,,,,
1699809381.27654,,1699809381.27608,24.207565058,0,-6.283641457,0.095873805
1699809381.27826,,1699809381.27808,24.207565058,0,-6.283449709,0.095873805
1699809381.27833,,,,,,
1699809381.27836,,,,,,
1699809381.28052,,1699809381.28008,24.207565058,0,-6.283257962,0.095873805
1699809381.28075,,,,,,
1699809381.28231,,1699809381.28209,24.207565058,0,-6.283078198,0.095873805
1699809381.28253,,,,,,
1699809381.28436,,,,,,
1699809381.28474,,1699809381.28409,24.207565058,0,-6.282886451,0.095873805
1699809381.28619,,,,,,
1699809381.28656,,1699809381.28608,24.207565058,0,-6.282694703,0.095873805
1699809381.28839,,1699809381.28808,24.207565058,0,-6.282502955,0.095873805
1699809381.28863,,,,,,
1699809381.2902,,1699809381.29008,24.207565058,0,-6.282598829,0
1699809381.29037,,,,,,
1699809381.2922,,,,,,
1699809381.29258,,1699809381.29208,24.207565058,0,-6.282239302,0.095873805
1699809381.29427,,1699809381.29408,24.207565058,0,-6.282047555,0.095873805
1699809381.29465,,,,,,
1699809381.29651,,1699809381.29609,24.207565058,0,-6.281855807,0.095873805
1699809381.29673,,,,,,
1699809381.29855,,,,,,
1699809381.2987,,1699809381.29808,24.207565058,0,-6.28166406,0.095873805
1699809381.30032,,,,,,
1699809381.30034,,1699809381.30008,24.207565058,0,-6.281831839,0
1699809381.30219,,,,,,
1699809381.30263,,1699809381.30208,24.207565058,0,-6.281831839,0
1699809381.30462,,,,,,
1699809381.30489,,1699809381.30433,24.207565058,0,-6.281831839,0
